hf_id,hf_name,indicator,iqr,sd,ttt
XCc6Xh1ZggI,Dengelsa Health Post,mcv1,0.0,0.0,0.0
PCGoVm9k43V,Gorade Health Post,penta3,0.0,0.0,0.0
PCGoVm9k43V,Gorade Health Post,rota2,0.0,0.0,0.0
O7iCnRtoUEe,Wushatirse Health Center,penta3,0.0,0.0,1.0
biJBiOO9nIF,Wolekie Health Post,penta3,0.0,0.0,1.0
biJBiOO9nIF,Wolekie Health Post,mcv1,0.0,0.0,0.0
suWxwPRfKqq,Shiwana Health Post,rota2,0.0,0.0,1.0
umZArr6qiNC,Bash Health Post,bcg,0.0,0.0,0.0
S3RVTwdnkej,Finote Selam Health Center,full_vacc,0.0,0.0,1.0
CfzPhab8rEJ,Gedemeyu Health Post,mcv1,0.0,0.0,1.0
m3MyUEruXW0,Aba Boru Meda Health Post,bcg,0.0,0.0,1.0
yFquOCag9la,kuza health post,mcv1,1.0,1.0,1.0
PuOVM3sWLFF,Liwarie Health Post,bcg,0.0,0.0,0.0
Ub3XO2IAdSV,Migbaru Kebede Metasebia Primary Hospital,ipv,0.0,0.0,0.0
Ub3XO2IAdSV,Migbaru Kebede Metasebia Primary Hospital,penta1,0.0,0.0,0.0
snt20gNwWJB,Dukie Health Post,penta3,0.0,0.0,0.0
cZEjRvUlOgl,Debaka Singury Health Post,bcg,0.0,0.0,2.0
kVnFSB7e5Di,Gedemala Health Post,bcg,1.0,1.0,1.0
GjzWo9xTiJu,Ansheb Health Post,penta1,0.0,0.0,0.0
GjzWo9xTiJu,Ansheb Health Post,full_vacc,0.0,0.0,1.0
WqMjls1uDpD,Dule chefa Health Post,bcg,0.0,0.0,1.0
K36FxPTVKEU,Mukech Health Post,bcg,0.0,1.0,1.0
CBtGnOirlGu,Lawkiya Health Post,bcg,0.0,0.0,0.0
ucl6DwxQz7E,Amba Ager Health Post,ipv,2.0,1.0,2.0
ucl6DwxQz7E,Amba Ager Health Post,penta1,2.0,1.0,2.0
hMROnkgfqH0,Adi-Aregay Health Post,bcg,0.0,0.0,0.0
dKkDgFNb7mO,Rim Health Post,bcg,2.0,1.0,1.0
UGyTTntSthh,Tikise Health Post,bcg,0.0,0.0,0.0
IK0OURZhmlu,Adebabay Tsion Health Post,bcg,0.0,0.0,1.0
XJl01lHcACa,Awas Health Post,bcg,1.0,0.0,1.0
PVj3Oe5vwBx,Taguba Health Post,rota2,0.0,0.0,0.0
Q4GfJntQxHn,04 Cheleme Health Post,bcg,0.0,0.0,0.0
yQFhjlHys9d,Segno Gebeya Health Post,full_vacc,0.0,0.0,0.0
qS1fqAR936A,Jirlie Health Post,rota2,3.0,0.0,2.0
OhG6v7F8OVN,Libo Deber health post,ipv,0.0,0.0,0.0
OhG6v7F8OVN,Libo Deber health post,penta1,0.0,0.0,0.0
OhG6v7F8OVN,Libo Deber health post,mcv1,0.0,0.0,1.0
BhzNaPZrezv,Ali Health Post,mcv1,2.0,1.0,1.0
ngHARgPof7P,Chat Warka Health Post,rota2,0.0,0.0,0.0
UD1iQDsDNRm,Lideta Health Post,penta3,0.0,0.0,1.0
ZU2VuAtYMf7,Bari Health Post,mcv1,0.0,0.0,0.0
vLddCgyEMwq,Seglen Health Post,ipv,0.0,0.0,1.0
v0hAmbrzf0i,Tilem Butela Health Post,bcg,0.0,0.0,1.0
vg55bBovPDV,Adis Kidam Health center,penta3,0.0,0.0,0.0
vg55bBovPDV,Adis Kidam Health center,rota2,0.0,0.0,0.0
e2JKJl2pgPS,Harawbelo Health Post,ipv,0.0,0.0,0.0
e2JKJl2pgPS,Harawbelo Health Post,mcv1,1.0,1.0,1.0
TM75Pc8TyBP,Jingir Health Center,penta3,0.0,0.0,0.0
TM75Pc8TyBP,Jingir Health Center,rota2,0.0,0.0,0.0
yvj4NrU05Il,Sholaw Health Post,penta3,0.0,0.0,0.0
z9J7LvkICI7,Libanos Health Post,ipv,0.0,0.0,1.0
nIX438q09VZ,Bambluk Health Post,ipv,0.0,0.0,1.0
UMNm6OzJ7OQ,Tewa Health Post,penta3,0.0,0.0,1.0
bffXJFqjRiF,Ambela Health Post,penta1,0.0,0.0,1.0
Krnrcmu7NlE,Janora Health Center,bcg,0.0,0.0,0.0
DdrLorUVUoy,Cherge Health Post,mcv1,2.0,1.0,1.0
RDIuDLCBAzK,Atsede Mariam Health Center,full_vacc,0.0,0.0,0.0
RCZk72pcPXG,Tekulesh Health Post,ipv,1.0,1.0,1.0
uwMoMFnZvAF,koremash Health Post,bcg,0.0,0.0,1.0
ZcZuhS1no0V,Amestegna Health Post,penta1,1.0,1.0,1.0
YryUm9dra84,Chambilge Health Post,bcg,1.0,0.0,1.0
ND6fRe8pYtz,Degadibi Health Center,full_vacc,0.0,0.0,1.0
zPDVDaK1bJT,Sereke Birhan Health post,bcg,0.0,0.0,1.0
ex9NU3fUTEw,Ganga Health Post,bcg,0.0,0.0,0.0
SUQuGh0UVDV,Aregamit Kembata Health Post,mcv1,0.0,0.0,1.0
c52qJQ0qRfY,Guyi Health Post,penta3,0.0,0.0,1.0
CNuqZ5TEzjA,Wutie Health Post,full_vacc,0.0,0.0,2.0
iSpeZBfNH6J,kotmender Health Center,rota2,0.0,0.0,0.0
uq1aqzsiC1i,Enarjj Sima Health Post,penta1,0.0,0.0,0.0
n7v5KxFyevU,Yemlo Health Post,penta3,0.0,0.0,1.0
n7v5KxFyevU,Yemlo Health Post,rota2,0.0,0.0,0.0
FrXxBATjFyc,Tachtaliet Health Post,full_vacc,1.0,1.0,1.0
jfeneJbvn9T,Kuana Health Center,bcg,0.0,0.0,0.0
UwuWxsczFY0,Ayteter Health Post,penta3,1.0,1.0,1.0
kueNx0zjNjZ,Debre Kerbie Health Post,penta1,1.0,1.0,1.0
kueNx0zjNjZ,Debre Kerbie Health Post,full_vacc,2.0,1.0,1.0
zrWBFH0JWmy,Adis Amba Health Post,full_vacc,2.0,0.0,2.0
toCQAOn9LN5,Abekat Health Post,penta3,0.0,0.0,1.0
toCQAOn9LN5,Abekat Health Post,rota2,0.0,0.0,1.0
eBlp5Ob3Rhs,Debrework Primary Hospital,bcg,0.0,0.0,1.0
LtRoeCY7er4,Bejachiliga Health Post,bcg,0.0,0.0,0.0
vfDRRNVwERQ,Kegni Health Post,penta3,3.0,1.0,2.0
vfDRRNVwERQ,Kegni Health Post,rota2,0.0,0.0,2.0
zFrKXFu20dU,Negode Health Post,mcv1,0.0,1.0,1.0
MwOhegSdLtI,Gayta Health Post,bcg,0.0,0.0,0.0
iLFBjsqW3Rw,Angot Health Post,full_vacc,2.0,1.0,1.0
YPFD46Nstb3,Adey Health Post,bcg,1.0,1.0,1.0
WLGpTKc6XvA,Janbelew Health Post,penta3,0.0,0.0,0.0
Hr9BDAAjt23,Nass Health Post,penta1,1.0,1.0,1.0
E6tCsnlh2xr,Wana Mariyam Health Ost Health Post,mcv1,0.0,0.0,0.0
jPEvk8v3N63,Kalay Health Post,mcv1,0.0,1.0,1.0
lF2BKeCzogF,Gobedin Health Post,penta3,1.0,1.0,1.0
oxtGMUTdSWA,Felfelik Health Post,bcg,0.0,0.0,0.0
ylqDfZqI7JS,Meka Health Post,penta3,0.0,0.0,2.0
uYgm3n7aITo,Boda Health Post,bcg,1.0,1.0,1.0
snr05CE9Q0r,Geter meda Health Post,penta3,1.0,0.0,2.0
snr05CE9Q0r,Geter meda Health Post,rota2,1.0,0.0,2.0
FDWqqvJIKSh,Abdiqom Health Center,bcg,0.0,0.0,0.0
JwD5V71e0LL,Wingi  Health center,bcg,0.0,0.0,0.0
WxIsAyPRsQv,Tsehayisina Health Center,ipv,0.0,0.0,1.0
WxIsAyPRsQv,Tsehayisina Health Center,penta1,0.0,0.0,0.0
bZQ4dcsMynj,Maylibach Health Post,mcv1,0.0,1.0,1.0
fZDFVUFkV6W,Adis Betechrstian Health Center,penta1,0.0,0.0,0.0
xSTkR1lovPW,Atirons Mariyam Health Center,penta3,0.0,0.0,0.0
orsI8b4PA5q,Gelawdiwos Health Post,penta1,0.0,0.0,0.0
orsI8b4PA5q,Gelawdiwos Health Post,full_vacc,1.0,1.0,1.0
ubrOOwzRqit,Tikise Health Center,rota2,0.0,0.0,0.0
vPIgB3zJPZK,Mutibelg Health Post,mcv1,2.0,0.0,2.0
W0zeRdQ5nQo,Bolo Selasse Health Post,penta3,0.0,0.0,1.0
W0zeRdQ5nQo,Bolo Selasse Health Post,mcv1,0.0,0.0,1.0
MD2Y8ZlbYWf,Sigila Tekle Haymanot Health Post,penta3,0.0,0.0,1.0
MD2Y8ZlbYWf,Sigila Tekle Haymanot Health Post,rota2,0.0,0.0,1.0
YEJFaqyzlvS,Tsedoye Health Post,bcg,0.0,0.0,0.0
JlXLhuxiTHV,Womso Health Post,ipv,0.0,0.0,0.0
JlXLhuxiTHV,Womso Health Post,penta1,0.0,0.0,0.0
MjUSmgMYOS1,Wergaja Health Center,full_vacc,0.0,0.0,0.0
XlVE92XQN24,Geren Health Post,penta3,0.0,0.0,0.0
XlVE92XQN24,Geren Health Post,rota2,0.0,0.0,0.0
BOe6XGsuxkF,Bilbua health post,bcg,0.0,0.0,0.0
SV3sNz1zpZU,Shirf_ Amba Health Post,penta1,0.0,0.0,0.0
SV3sNz1zpZU,Shirf_ Amba Health Post,full_vacc,0.0,0.0,0.0
zG3lMqrXTlr,Kob Health Post,penta3,2.0,0.0,2.0
zG3lMqrXTlr,Kob Health Post,rota2,2.0,0.0,1.0
tHJ5XH1YqNC,Debre Tabor Eyesus Health Post,bcg,0.0,0.0,1.0
qtytap2iIbs,Kobo Primary hospital,penta3,0.0,0.0,0.0
Uf0Z0V6IGlu,Sentekoet Health Post,bcg,0.0,0.0,0.0
wwlEp6aHkfq,Diquna Health Post,bcg,0.0,0.0,0.0
aE187ZHxsRq,Gobgob Health Center,bcg,2.0,0.0,2.0
pghKbPx6szz,Zubra Health Post,ipv,0.0,0.0,0.0
pghKbPx6szz,Zubra Health Post,penta1,0.0,0.0,0.0
n74sBDJfqJr,Tengeha Health Post,ipv,0.0,1.0,1.0
n74sBDJfqJr,Tengeha Health Post,penta1,0.0,1.0,1.0
n74sBDJfqJr,Tengeha Health Post,mcv1,0.0,0.0,1.0
ucSvbsE4J8W,Abet Wuha Health Post,penta3,0.0,0.0,1.0
ucSvbsE4J8W,Abet Wuha Health Post,rota2,0.0,0.0,1.0
WX8t7MyXoyH,Gishena Health Post,penta3,0.0,1.0,1.0
AEbN4zuAJcM,Silare Health Center,ipv,0.0,0.0,0.0
AEbN4zuAJcM,Silare Health Center,mcv1,0.0,0.0,0.0
GfAkhwSrj58,Yeneja misgua Health Post,ipv,1.0,1.0,1.0
GfAkhwSrj58,Yeneja misgua Health Post,penta1,0.0,1.0,1.0
GfAkhwSrj58,Yeneja misgua Health Post,mcv1,1.0,1.0,1.0
OIk0SzV1C8l,Aratuamba Health Post,mcv1,1.0,1.0,1.0
dPhPl72wXHg,Sara Terawoch Health Post,rota2,0.0,1.0,1.0
bK0T0WRsrHf,Abegelidy health Post,bcg,0.0,0.0,1.0
DUD5xBkmuAj,Goyiba Health Center,penta1,0.0,0.0,0.0
DUD5xBkmuAj,Goyiba Health Center,full_vacc,0.0,0.0,0.0
Bzuege5MyBa,Fati Komboro Health Post,bcg,0.0,0.0,0.0
MoqJr2EWymU,Mamed  Health center,penta3,0.0,0.0,0.0
MoqJr2EWymU,Mamed  Health center,mcv1,0.0,0.0,0.0
zwF6gyvP5W2,Abuye Gureba Health Center,rota2,1.0,1.0,1.0
YlU4kdv9s7q,Dudarba Health Post,ipv,3.0,0.0,1.0
YlU4kdv9s7q,Dudarba Health Post,mcv1,1.0,1.0,1.0
VbXWmmPARX4,Yizora,ipv,0.0,0.0,0.0
VbXWmmPARX4,Yizora,mcv1,0.0,0.0,2.0
MYRBDQ1mveS,Kita Health Post,bcg,0.0,0.0,0.0
sdZUYgD5yLU,Dabil Mariam Health Post,penta3,0.0,0.0,0.0
sdZUYgD5yLU,Dabil Mariam Health Post,rota2,0.0,0.0,0.0
jjX6L4jUlkf,Abergina Health Post,ipv,2.0,0.0,2.0
jjX6L4jUlkf,Abergina Health Post,penta1,4.0,1.0,1.0
jjX6L4jUlkf,Abergina Health Post,mcv1,3.0,0.0,2.0
dzo7cbc437z,sembelet Health Post,penta3,0.0,0.0,0.0
yaUaygj4T58,Gurnamba Health Post,penta1,1.0,1.0,2.0
yaUaygj4T58,Gurnamba Health Post,full_vacc,5.0,0.0,1.0
eGQjUXvdVsL,Adet Primary Hospital,bcg,1.0,1.0,1.0
fvdYVPcpt6E,Mescha Health Center,penta3,0.0,0.0,0.0
Q2EFTqlQZek,Gena Memcha Health Post,ipv,1.0,1.0,1.0
SfgzNeyM9Qq,Arabati Health Center,ipv,0.0,0.0,1.0
SfgzNeyM9Qq,Arabati Health Center,penta1,0.0,0.0,1.0
lQVS7vFzJQd,Chewudiba Health Post,penta1,0.0,0.0,2.0
qK3rZ79X7o7,Wolidya quraqur Health Post,bcg,2.0,0.0,0.0
qMmasDistuS,Dabir Health Post,ipv,1.0,1.0,1.0
qMmasDistuS,Dabir Health Post,mcv1,1.0,1.0,1.0
ExovPaDAJ4m,Kiticha Health Post,ipv,0.0,0.0,0.0
ExovPaDAJ4m,Kiticha Health Post,penta1,0.0,0.0,1.0
ExovPaDAJ4m,Kiticha Health Post,mcv1,0.0,0.0,0.0
d3NEbjCwqVi,Dirdira Health Post,ipv,2.0,1.0,2.0
d3NEbjCwqVi,Dirdira Health Post,penta1,2.0,1.0,2.0
d3NEbjCwqVi,Dirdira Health Post,mcv1,0.0,1.0,2.0
fSZHYB1Uk6J,zala zembaba Health Post,penta3,0.0,0.0,0.0
fSZHYB1Uk6J,zala zembaba Health Post,mcv1,1.0,1.0,1.0
qw7UqjYDvjC,Efrata Health Post,bcg,0.0,0.0,0.0
CJkS7RoyJjW,Zere Genet Health Post,bcg,0.0,0.0,0.0
mzNYruQfvdL,Debrebirhan University Hakim Gizaw General Hospital,penta1,0.0,0.0,0.0
Eci6mUVE3MV,Maksegno Gebeya Health Post,bcg,0.0,0.0,1.0
FanMaPf2APx,Silda Health Center,bcg,0.0,0.0,0.0
RNQmbDkbG2J,Dellanta Primary Hospital,rota2,0.0,0.0,1.0
im0VUWWOfK3,Sirinka Health Center,rota2,0.0,0.0,0.0
wSZAOg18lCK,Tenta Health Post,ipv,0.0,0.0,0.0
GJJJK4TDoHn,Gulmeda Health Post,mcv1,2.0,0.0,0.0
IDsxzcEDo89,Weket Health Post,rota2,3.0,0.0,1.0
fLyxoCMkuNn,Guilt Health Post,ipv,0.0,0.0,0.0
fLyxoCMkuNn,Guilt Health Post,mcv1,0.0,1.0,1.0
fOJFLKdex1I,Talt Health Post,ipv,0.0,0.0,0.0
O9CgdJpCtu5,hana mekuat Health Post,penta1,0.0,1.0,1.0
yqP70MWDWXa,Rama Health Post,penta3,1.0,1.0,1.0
BFG7r9eEauL,Wagetera Health Post,penta3,0.0,1.0,1.0
h5yf137IJVn,Goshberet Health Post,bcg,0.0,0.0,0.0
MRcDUiVI6mS,Gelawdiwos Health Center,bcg,0.0,0.0,1.0
RdCb8Jr8vR9,Dingiatsiwon Health Post,bcg,0.0,0.0,1.0
WXSuCitQtVp,Felekelek 2 Health Post,penta3,0.0,0.0,0.0
nuNAtqX65A5,Ateba Health Post,full_vacc,0.0,0.0,0.0
E0leZJdOfAo,Mogeda Health Post,penta3,1.0,1.0,1.0
E0leZJdOfAo,Mogeda Health Post,rota2,1.0,1.0,1.0
vPNTUbUZtyX,07 Kebele Health Center,penta3,0.0,0.0,1.0
vPNTUbUZtyX,07 Kebele Health Center,rota2,0.0,0.0,1.0
f0NWJd2qUtu,Arbit Health Center,bcg,0.0,0.0,0.0
glASfQBEOo4,Felege-Hiwot Comprehensive and Specialized Hospital,bcg,0.0,0.0,0.0
SJVuMUCsIys,Adacha Health Post,penta3,0.0,0.0,0.0
SJVuMUCsIys,Adacha Health Post,mcv1,0.0,0.0,1.0
NpZIsP8I35c,Engdiba Health Post,penta1,0.0,0.0,0.0
BXOxH7SQhG6,Berkegn Health Post,penta1,0.0,0.0,0.0
BXOxH7SQhG6,Berkegn Health Post,full_vacc,2.0,0.0,0.0
lowtzsFebL8,Minch Wuha Health Post,ipv,1.0,1.0,1.0
h6mSHfdBXxb,Ayiba Health Post,penta3,0.0,0.0,0.0
ciTS9c6LKAp,Gosu ager Health Post,rota2,0.0,0.0,1.0
ZFYcsQaT8zz,Dega Segnine Health Center,bcg,1.0,1.0,2.0
zYsjYss2cP2,Debre Sina Asmare Health Post,full_vacc,0.0,0.0,1.0
OSaGObIcjSC,Astekual Health Post,ipv,0.0,0.0,0.0
OSaGObIcjSC,Astekual Health Post,penta1,0.0,0.0,0.0
OSaGObIcjSC,Astekual Health Post,mcv1,1.0,1.0,1.0
Xg83H48P6fW,Ambela Health Post,penta3,0.0,1.0,1.0
Xg83H48P6fW,Ambela Health Post,rota2,0.0,1.0,1.0
v2XZFuymhBK,Arbuash Health Post,mcv1,0.0,0.0,1.0
Z88Zh8yJzfY,Adet Health Center,penta1,0.0,0.0,0.0
Z88Zh8yJzfY,Adet Health Center,full_vacc,0.0,0.0,1.0
WseGPZyENyK,Simarge Health Center,ipv,0.0,0.0,0.0
DFW7quXR1X1,Boenku Health Post,penta3,0.0,0.0,0.0
DFW7quXR1X1,Boenku Health Post,mcv1,0.0,0.0,1.0
tojM29Oe3fr,Yekatit Dewole Health Post,ipv,0.0,0.0,1.0
s4CQmjFDjfS,Gater Meda Healt Post Health Post,bcg,1.0,1.0,1.0
yhbA1zXtrsm,Harogenda Health Post,bcg,0.0,0.0,0.0
J3qJ4crPP15,Kachelat Health Post,penta3,1.0,1.0,1.0
J3qJ4crPP15,Kachelat Health Post,mcv1,0.0,1.0,1.0
k0MKiPzY7J1,Asim Yimara Health Post,penta3,0.0,1.0,1.0
k0MKiPzY7J1,Asim Yimara Health Post,mcv1,1.0,1.0,1.0
WTz2Xfmq5T6,Kormargefiya Health Post,penta3,0.0,0.0,1.0
WTz2Xfmq5T6,Kormargefiya Health Post,rota2,0.0,0.0,1.0
E1lv4id85hx,Keda Health Post,ipv,0.0,0.0,1.0
E1lv4id85hx,Keda Health Post,penta1,0.0,0.0,1.0
A6h2PWyHytS,Ambagiworgis Zuria Health Post,bcg,1.0,1.0,1.0
GkTSAifzIcD,Fetlo Health Post,mcv1,0.0,0.0,0.0
E29drzaePn4,Shekol Sembelet Health Post,penta3,0.0,0.0,0.0
E29drzaePn4,Shekol Sembelet Health Post,mcv1,0.0,0.0,0.0
CtkqKtzoPVs,Wededer Health Post,full_vacc,1.0,1.0,1.0
FPrQZbu3pJh,Kurbiha Health Post,penta3,0.0,0.0,0.0
SpSi88zTD7C,Kosoye Health Post,bcg,3.0,0.0,1.0
n1GbdeQlm6Y,Anseta Health Post,full_vacc,1.0,1.0,1.0
VQ12HDd2fW8,Chechiho Health Post,full_vacc,0.0,0.0,0.0
xAUYN9wxSvE,Sekela Health Center,bcg,0.0,0.0,1.0
rJPrtM5PlNX,mehal Amba Health Post,ipv,0.0,0.0,1.0
iOKUtBPKUPH,Gedam Abo Health Post,penta1,0.0,0.0,0.0
iOKUtBPKUPH,Gedam Abo Health Post,full_vacc,0.0,0.0,1.0
QmwayA2mug7,Awuzet Health Post,penta1,0.0,0.0,2.0
JNZerPYdAt0,Mideraro Health Post,penta3,0.0,0.0,0.0
JNZerPYdAt0,Mideraro Health Post,mcv1,1.0,1.0,1.0
nOVDNLlLUeS,Koso Health Post,bcg,0.0,0.0,0.0
xUH2jLRZIBM,Buya Health Post,full_vacc,0.0,0.0,0.0
WAMUralkel1,Amesa Health Post,penta3,0.0,0.0,0.0
WAMUralkel1,Amesa Health Post,mcv1,1.0,1.0,1.0
OwvZD6BuHB6,Dembeza Health Post,penta3,1.0,1.0,1.0
mIm1hGqwUJp,Birbrtie Health Post,mcv1,0.0,0.0,1.0
c1iZtPnKQ0b,Fenter Health Post,penta3,0.0,0.0,1.0
c1iZtPnKQ0b,Fenter Health Post,rota2,0.0,0.0,0.0
IxQ6J9aOc10,Enema Health Center,full_vacc,0.0,0.0,0.0
V7kOMoK6YPP,Wosil Health Post,bcg,0.0,0.0,0.0
wTlGjSW67gH,Chirar Health Post,ipv,0.0,0.0,0.0
uhUCXgVR8KH,yermata Health Post,rota2,0.0,0.0,0.0
L6vKgZyOD0f,Hagere Selam Health Post,penta1,0.0,0.0,0.0
hFTyLF4WjtG,Guta Health Post,mcv1,0.0,0.0,0.0
YocvM1Pg5E1,Ashety Leba Gedel Health Center,bcg,0.0,0.0,0.0
SVwgJhOeIw2,Dengel Health Center,bcg,0.0,1.0,1.0
WrPraUfsMG9,Abajhua Health Post,bcg,2.0,0.0,1.0
ULl0UOtzYU5,Wesen Kurkur Health Post,mcv1,0.0,0.0,1.0
W9T5O8s5OKg,Esala Health Post,ipv,0.0,0.0,0.0
EmXO4E88C5S,korebtit Health Post,full_vacc,0.0,0.0,0.0
LgAjjnfXmzt,Dasra Health Post,penta3,0.0,0.0,1.0
hLCq6wH3otv,Jejebanalicho Health Post,penta1,1.0,1.0,1.0
hLCq6wH3otv,Jejebanalicho Health Post,full_vacc,0.0,1.0,1.0
VXK6L85fUf3,Jamma Health Center,mcv1,0.0,0.0,0.0
w2gINwdGmfm,Ades Health Post,mcv1,0.0,0.0,1.0
XGy2rc2uWhR,Dirma Health Post,bcg,4.0,1.0,1.0
s2gClISYvPl,Werebegna 023 Health Post,penta3,0.0,0.0,0.0
s2gClISYvPl,Werebegna 023 Health Post,rota2,0.0,0.0,0.0
vITZ2ZDpoD1,Teftef Health Post,bcg,0.0,0.0,0.0
YO10Y1dJeys,Embadago Health Center,penta3,0.0,0.0,0.0
YO10Y1dJeys,Embadago Health Center,rota2,0.0,0.0,0.0
UMJXT2YgC2R,Gusha Health Post,bcg,0.0,0.0,0.0
Yde60ppdc1E,Bura Health Post,penta3,0.0,0.0,0.0
UPEZvMqyXdQ,Sazuri Dimela Health Post,full_vacc,0.0,0.0,0.0
OD73TUCHp2k,M/ Mariam Yohannes Health Post,full_vacc,0.0,0.0,2.0
cxHIG9Xe8Ka,Abaye Health Post,bcg,0.0,0.0,0.0
Th9NwUKUwFa,Achera Health Post,ipv,1.0,1.0,1.0
Th9NwUKUwFa,Achera Health Post,penta1,0.0,0.0,1.0
Th9NwUKUwFa,Achera Health Post,mcv1,2.0,1.0,2.0
OoVHC8mB0so,Enchetkab Health Center,rota2,0.0,0.0,1.0
lmSkSgCL6Po,Kidestehana Health Center,penta3,0.0,0.0,1.0
lmSkSgCL6Po,Kidestehana Health Center,mcv1,0.0,0.0,1.0
JTLpBFYA8XA,Tewa Health Center,bcg,1.0,1.0,1.0
rGJ1DhTTlGN,Gerado Health Post,bcg,0.0,0.0,0.0
GUxavMxir0Q,Gomt Health Post,rota2,0.0,1.0,1.0
ITNZLXor1fb,Kemiha Health Post,penta3,0.0,0.0,0.0
ITNZLXor1fb,Kemiha Health Post,mcv1,0.0,0.0,0.0
KwAfnSgmahJ,Gulha Health Post,bcg,0.0,0.0,1.0
bmt23QaF6wS,Ambamariam Health Post,ipv,0.0,0.0,1.0
bmt23QaF6wS,Ambamariam Health Post,penta1,0.0,0.0,0.0
bmt23QaF6wS,Ambamariam Health Post,mcv1,1.0,1.0,1.0
r2aM7MS9Ltn,Ziwana Health Post,bcg,0.0,0.0,0.0
vdO7NZ5VIP5,Chenchaye Health Post,mcv1,0.0,1.0,1.0
Fw67rWedtAp,Amba Health Post,mcv1,2.0,1.0,2.0
v26EMr3HWEM,Aste  Seyfeard Health Center,bcg,0.0,0.0,0.0
zMEccUe6Kfv,Gofchma Health Center,bcg,0.0,0.0,0.0
Ysb1rcHQ4yr,Solonaj Health Post,rota2,3.0,1.0,1.0
lQNUZ0L8IdK,Gerbidere Health Post,bcg,0.0,0.0,0.0
oxLfK6eW4Zq,Atta Georgise Health Post,mcv1,0.0,0.0,0.0
Bx9vcd2OMJK,Desa Enese Health Post,mcv1,0.0,0.0,0.0
G4PhuLv5C98,Yismala Jankit Health Post,bcg,0.0,0.0,0.0
SZFoRwvf6PZ,Ayirefeda Health Post,bcg,2.0,2.0,2.0
XlQX1raKiGJ,Ansa Wuha Health Post,ipv,1.0,1.0,1.0
gwOh7bKmk9R,Enchinako Health Post,ipv,0.0,0.0,0.0
gwOh7bKmk9R,Enchinako Health Post,penta1,0.0,0.0,1.0
gwOh7bKmk9R,Enchinako Health Post,mcv1,0.0,0.0,0.0
wEQCz3MrsLX,Kombolcha General Hospital,ipv,0.0,0.0,0.0
wEQCz3MrsLX,Kombolcha General Hospital,mcv1,0.0,0.0,0.0
x3nSH25dGwR,Chaity Health Post,penta3,0.0,0.0,0.0
b1zz8b9S8PW,Charbita Health Post,bcg,0.0,0.0,0.0
uIwD6NZmb4z,Tibanziba Health Post,bcg,0.0,0.0,0.0
csVFCw1DRxG,Amejaye Health Post,full_vacc,1.0,1.0,1.0
AdIGZLm3r7D,Fuafuat Healt Post Health Post,ipv,0.0,0.0,1.0
W9ZcXcAJEC5,Beja Health Post,mcv1,0.0,0.0,0.0
YdQOKEaV9NL,Simet Sholaye Health Post,penta1,0.0,0.0,0.0
YdQOKEaV9NL,Simet Sholaye Health Post,full_vacc,0.0,0.0,1.0
unBmX8yNh5B,Akim atsliya health post ,rota2,3.0,0.0,0.0
hZCbTwItrGg,Wonziye Health Post,penta1,0.0,0.0,1.0
ddZFfQh8VKK,Agam Wuha Health Post,mcv1,1.0,1.0,1.0
UI762P4RKgm,Tach Teda Birhala Health Post,penta3,0.0,0.0,0.0
lPwIteE7TFL,Yequassa Health Center,mcv1,0.0,0.0,0.0
mgOGXJcIlvW,Goha Health Center,mcv1,0.0,0.0,0.0
iAghJy3dohw,birbira Health Post,bcg,0.0,0.0,1.0
DBmi5Bahxw8,Shumsheha Health Post,ipv,1.0,1.0,1.0
zXKVJIsoiO5,Zequla Wogem Health Post,penta3,0.0,0.0,0.0
HbvT82lJ7dN,Ferikake Health Post,penta3,0.0,0.0,1.0
HbvT82lJ7dN,Ferikake Health Post,mcv1,0.0,0.0,0.0
eDRowOKrEZA,Zerayge Health Post,ipv,0.0,0.0,0.0
KBAHIyUpICg,Warkaye Health Post,penta3,1.0,1.0,1.0
KBAHIyUpICg,Warkaye Health Post,rota2,1.0,1.0,1.0
mr5oxI8UZJl,Makual Health Post,bcg,1.0,1.0,1.0
sqb0JcJ5eBo,Quari Guana Health Post,full_vacc,0.0,0.0,0.0
Aio9CSB1lCJ,Gurmign Health Post,penta1,2.0,1.0,1.0
Aio9CSB1lCJ,Gurmign Health Post,full_vacc,0.0,0.0,2.0
lvK2mUHPAGE,Tirba Health Post,bcg,0.0,0.0,0.0
ysKtRp7JNcy,shumgie Health Post,bcg,0.0,0.0,0.0
JtMv70VUxs8,Dogie Healthe Post Health Post,penta3,0.0,0.0,0.0
JtMv70VUxs8,Dogie Healthe Post Health Post,rota2,0.0,0.0,0.0
rCrRqoqlZjW,Zero 12 Kurkur Health Post,bcg,0.0,0.0,0.0
EPB2Vkty5lT,Ansilala Health Post,bcg,1.0,0.0,1.0
HWdLDU4DEDf,Addsigie Health Post,penta3,0.0,0.0,0.0
HWdLDU4DEDf,Addsigie Health Post,rota2,0.0,0.0,1.0
GJeCTNwn1rS,Kotet Health Center,penta3,0.0,0.0,0.0
QmiFNXBmqdj,Geday Health Post,bcg,0.0,0.0,0.0
ZEtizjJ7Z2U,Wushager Health Post,mcv1,0.0,1.0,1.0
S6ffnDpdJTB,Deliba Health Post,full_vacc,1.0,1.0,1.0
gzZqXoNOYNN,Gorego Health Center,full_vacc,0.0,0.0,0.0
UW9BVy0UrK5,Selazigie Health Post,bcg,0.0,0.0,0.0
