region,hf_id,hf_name,indicator,iqr,zscore,ttt
Amhara Regional Health Bureau,hpK30tI2gtl,Shashige Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,WaUUjC7ntBc,Ajja Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,WyP3fjAZLpn,Sabira Health Center,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,WyP3fjAZLpn,Sabira Health Center,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,zZepjI7AgND,Digustan Health Post,rota2,0.0,1.0,1.0
Amhara Regional Health Bureau,zZepjI7AgND,Digustan Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,YzThqljrCp4,Tsigerda Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,CtlBd1tbcka,Tibebo Health Post,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,ShUdEqweWLh,Tikishgn Health Center,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,nIX438q09VZ,Bambluk Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,SQlktKfXr9y,Chira Anbezo Health Center,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,sKU1pY3TC3H,Eliko Health Center,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,Th9NwUKUwFa,Achera Health Post,mcv1,2.0,1.0,2.0
Amhara Regional Health Bureau,CXPdvUC79Lk,Dibil Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,OPFcYMPsjVn,Tilife Health Post,rota2,2.0,1.0,1.0
Amhara Regional Health Bureau,OPFcYMPsjVn,Tilife Health Post,full_vacc,3.0,0.0,1.0
Amhara Regional Health Bureau,PWSlBe9JEib,Melkie Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,op2kkkVkMSH,Dalidima Health Post,rota2,0.0,1.0,1.0
Amhara Regional Health Bureau,op2kkkVkMSH,Dalidima Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,giDnnPL0ZZ9,kello Health Post,rota2,2.0,1.0,1.0
Amhara Regional Health Bureau,giDnnPL0ZZ9,kello Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,vKkypOdxzP3,Shoga Health Post,mcv1,2.0,1.0,1.0
Amhara Regional Health Bureau,UN74riMWu9f,Dubetu Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,pxyXhzrYnp9,Ashekereterara Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,pxyXhzrYnp9,Ashekereterara Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,WXwrl7o5wJ1,Sendega Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,Iop1Qm7eG6i,Shotelamba Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,Iop1Qm7eG6i,Shotelamba Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,rO7o9P8RrRj,Jenda Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,BdO4dBA9Dbd,Ziguara Health Center,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,LtRoeCY7er4,Bejachiliga Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,CIPSKeqOBl0,Addisalem Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,QKizGDi5pOj,Genbera Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,QKizGDi5pOj,Genbera Health Post,full_vacc,0.0,1.0,1.0
Amhara Regional Health Bureau,PtNPcddu5jb,Temu Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,qDpfAygPAzd,Sebatamit Health Post,mcv1,1.0,0.0,1.0
Amhara Regional Health Bureau,Wav4I5F8BhD,Gedeb Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,sRUVMatkhPr,Shina Girbish Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,smvUFDJOeSJ,Kristos samra Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,yxTIBjRKyQu,Betyohannis Health Post,penta3,2.0,1.0,2.0
Amhara Regional Health Bureau,zAgVJtfBtrg,Keygedel 029 Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,dNWbcqW57hT,Wal Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,dNWbcqW57hT,Wal Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,L8gP0VrnWN9,Fengya Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,L8gP0VrnWN9,Fengya Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,UKmc8CrV3KU,Libo Delego health post,ipv,2.0,1.0,1.0
Amhara Regional Health Bureau,UKmc8CrV3KU,Libo Delego health post,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,ZwiGtpdwpLJ,Medina Health Post,ipv,0.0,1.0,1.0
Amhara Regional Health Bureau,EmXO4E88C5S,korebtit Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,HbvT82lJ7dN,Ferikake Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,OdlBMbLIF8r,Dacha Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,WBImpeuk4jO,Bizra Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,WBImpeuk4jO,Bizra Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,lVZH3dfchsW,Zerete Health Center,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,oKNJN25BvNV,Ligot Health Center,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,K2iLPjm11X8,Enjafat Health Center,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,K2iLPjm11X8,Enjafat Health Center,penta1,NaN,NaN,NaN
Amhara Regional Health Bureau,w2gINwdGmfm,Ades Health Post,rota2,0.0,1.0,1.0
Amhara Regional Health Bureau,w2gINwdGmfm,Ades Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,ubrOOwzRqit,Tikise Health Center,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,xzaUDLHCJCP,Abrihajira Primary Hospital,penta3,NaN,NaN,NaN
Amhara Regional Health Bureau,DvRCEWKYDQm,Mekelet Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,YWJvQDaiDli,Agita Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,do2ghozX5JO,Gelila Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,do2ghozX5JO,Gelila Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,wz3Xd8Ozq3Q,Quarit Eyesus Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,E6tCsnlh2xr,Wana Mariyam Health Ost Health Post,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,E6tCsnlh2xr,Wana Mariyam Health Ost Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,E6tCsnlh2xr,Wana Mariyam Health Ost Health Post,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,WspTbYxp0Tm,Taymen Health Post,bcg,2.0,0.0,1.0
Amhara Regional Health Bureau,SySJK5qF6BE,Killaje Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,SySJK5qF6BE,Killaje Health Post,full_vacc,0.0,0.0,2.0
Amhara Regional Health Bureau,NAQAaxxty7T,Doshign Health Post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,NAQAaxxty7T,Doshign Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,pCfrzYvEHh8,Kino Mender 2 Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,oxLfK6eW4Zq,Atta Georgise Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,h2KvCbNGFiX,Enegesh Health Post,ipv,0.0,1.0,1.0
Amhara Regional Health Bureau,h2KvCbNGFiX,Enegesh Health Post,penta1,0.0,2.0,2.0
Amhara Regional Health Bureau,QER6nv1PrDr,Agella Mantogela health post,mcv1,0.0,1.0,1.0
Amhara Regional Health Bureau,Jz5etzmvLss,Tikr seleh Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,ZohRPxd6iEB,Woreilu Primary Hospital,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,ZohRPxd6iEB,Woreilu Primary Hospital,penta1,1.0,1.0,1.0
Amhara Regional Health Bureau,GH9VbZCaAoc,Loko Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,e13GPXJvOlx,Bora Health Center,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,e13GPXJvOlx,Bora Health Center,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,RqJzX3F85Pc,Ayichalboneya Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,RqJzX3F85Pc,Ayichalboneya Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,aIXvihuuw3O,Gindo Health Post,bcg,0.0,1.0,1.0
Amhara Regional Health Bureau,PpwNIezrTvO,Ergebe Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,ch9bcw0Bvvp,Deber mihert Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,ZCNHBodnI6O,Dida Health Post,penta3,2.0,0.0,0.0
Amhara Regional Health Bureau,KhpTqCu7XWi,Kosero Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,n8Cb22v56oP,Gelego Health Center,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,n8Cb22v56oP,Gelego Health Center,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,LW77cGpPQVt,Bambluk health center,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,LW77cGpPQVt,Bambluk health center,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,JRUWXsgFPOl,Tija Koter Health Post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,JRUWXsgFPOl,Tija Koter Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,SPqgzXEEvPl,Bacheta Health Post,mcv1,3.0,1.0,1.0
Amhara Regional Health Bureau,MRT8u61yQLb,Ahyafejjie Health Center,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,IxQ6J9aOc10,Enema Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,Q4GfJntQxHn,04 Cheleme Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,UlySqYrWgl4,Menatash Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,fdyPv4T2Cnh,Gert Health Post,penta3,2.0,0.0,2.0
Amhara Regional Health Bureau,oGuozi2Lthh,Jemma Nunta Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,NhQqLVlojEU,Bollo Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,NhQqLVlojEU,Bollo Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,CyE1ir8SuLP,Asoye Health Post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,CyE1ir8SuLP,Asoye Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,B8NNHwC8X9X,Dangila Health center,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,DKAZqiHIL7E,Shebla Health Center,penta3,NaN,NaN,NaN
Amhara Regional Health Bureau,ppOqKNrLceu,Yekuraarasma 1 Health Post,mcv1,0.0,1.0,2.0
Amhara Regional Health Bureau,S8TkToWlNcd,Tis Abay Zuriya Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,S8TkToWlNcd,Tis Abay Zuriya Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,kcNJWKuLPHY,Elani Health Post,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,JBMDNxW8nuU,Xate Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,TWF0rG8Ts8g,Akesta General Hospital,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,H4a6hZrCwRL,Debre loza Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,ti5lKtZzCaa,Andasa Health Center,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,t2WTGcNeUjV,Denbun Health Post,mcv1,0.0,1.0,1.0
Amhara Regional Health Bureau,PZsm9dIAjQx,Asera Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,PZsm9dIAjQx,Asera Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,T4uIREqA43v,Genfo chefe Health Post,ipv,0.0,1.0,1.0
Amhara Regional Health Bureau,T6QU3abxqlb,Key Afer Health Post,penta1,NaN,NaN,NaN
Amhara Regional Health Bureau,kixd3iFHNuO,Woyn Wuha Health Center,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,XJ2Qa2w1sah,Hiruie Abaregay Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,PuNvvRqiFsv,Tsana Health Center,penta3,NaN,NaN,NaN
Amhara Regional Health Bureau,k42rhWEhYiq,Giraram Health Center,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,F2jTVklZKSe,yimazeta Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,aHXARkvD9RM,Felana Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,c1iZtPnKQ0b,Fenter Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,c1iZtPnKQ0b,Fenter Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,ysGfr7we1iz,Chilkuana Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,An6XDTeOMcV,kalim Health Center,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,AGgf0RIhAQf,Menta Debir Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,cKmnJrTOndj,Woledi Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,LOoN8cX5Mm0,Tsewuli  Health Post,ipv,NaN,NaN,NaN
Amhara Regional Health Bureau,KJYjNPgSTvj,Wati Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,DPbJ7iuR267,Mayizaze Health Post,penta1,2.0,1.0,1.0
Amhara Regional Health Bureau,BlACjdkvO0h,Dubaba Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,BlACjdkvO0h,Dubaba Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,OLPdJjGn3D9,kidisgay Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,OLPdJjGn3D9,kidisgay Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,gWpbSPa0u0X,Ashewa Lute Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,gWpbSPa0u0X,Ashewa Lute Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,YQFE7sGEvRV,Ayni Mariam Health Post,penta3,1.0,0.0,1.0
Amhara Regional Health Bureau,rKEIfRQD7jb,Boru Silassie Health Center,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,SmqlmwZKaGP,Dorolaba Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,r7L0e4n1qNB,Geraramba Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,E1lv4id85hx,Keda Health Post,bcg,1.0,1.0,1.0
Amhara Regional Health Bureau,E1lv4id85hx,Keda Health Post,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,E1lv4id85hx,Keda Health Post,rota2,1.0,0.0,1.0
Amhara Regional Health Bureau,E1lv4id85hx,Keda Health Post,full_vacc,2.0,1.0,1.0
Amhara Regional Health Bureau,lCgjIZFdwe8,Lebet Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,kx4D4XtNU76,Chihbet Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,PPblQxV3z6b,Surta Health Center,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,DM3Pd0sYqSY,Deguli Health Post,mcv1,0.0,1.0,1.0
Amhara Regional Health Bureau,ZViKbF8ybFa,Talak Meda Health Post,bcg,3.0,0.0,1.0
Amhara Regional Health Bureau,ZViKbF8ybFa,Talak Meda Health Post,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,J9c4bnH6Uht,Guntir Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,J9c4bnH6Uht,Guntir Health Post,full_vacc,1.0,0.0,1.0
Amhara Regional Health Bureau,ItqqpcRB8wL,Libanos Health Center,mcv1,2.0,1.0,1.0
Amhara Regional Health Bureau,PxoUfLLjgWV,Aselel Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,RLyADnPRhPd,Atangusa Chicha Health Post,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,RLyADnPRhPd,Atangusa Chicha Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,TosQXQ0ECOW,Choresa Health Post,mcv1,5.0,1.0,1.0
Amhara Regional Health Bureau,VG0ceGBsyKH,Alegeta Health Post,penta3,3.0,0.0,0.0
Amhara Regional Health Bureau,mi7FDhq7NUf,Denbela Health Post,bcg,0.0,1.0,1.0
Amhara Regional Health Bureau,Rwdu5V8tjyr,Angewa Health Post,penta3,1.0,1.0,1.0
Amhara Regional Health Bureau,gPuAbU9Hq8A,Debre Markos Health Center,ipv,0.0,1.0,1.0
Amhara Regional Health Bureau,DKa29XOSpIF,Maybar Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,DKa29XOSpIF,Maybar Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,oQRrDCxoZNT,Tagele Wedefit Health Center,penta1,1.0,1.0,1.0
Amhara Regional Health Bureau,oQRrDCxoZNT,Tagele Wedefit Health Center,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,w6mZyLsh8G5,Adinas General Hospital,rota2,NaN,NaN,NaN
Amhara Regional Health Bureau,w6mZyLsh8G5,Adinas General Hospital,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,Gs568XLxgn9,Demsa Timim Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,EbuO6cq873d,Dessie Comprehensive Specialized Hospital,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,eSKHXlmJYnK,Addisalem  Jibacha  Health Center,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,eSKHXlmJYnK,Addisalem  Jibacha  Health Center,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,LIqFQGVayuA,Jerems Health Post,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,cHcjb7OXoEf,Laydamot Health Post,mcv1,0.0,1.0,1.0
Amhara Regional Health Bureau,lowtzsFebL8,Minch Wuha Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,lowtzsFebL8,Minch Wuha Health Post,full_vacc,0.0,1.0,1.0
Amhara Regional Health Bureau,nU6AGdBY2fz,Gedeba Health Post,penta3,1.0,0.0,1.0
Amhara Regional Health Bureau,kEz9t4heVjj,Yegind Health Post,bcg,0.0,0.0,2.0
Amhara Regional Health Bureau,qaSc6xe5MSF,Dase Denzaze Health Post,ipv,1.0,1.0,1.0
Amhara Regional Health Bureau,ODeJ3mGEIu1,Kidus Harbie Health Center,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,ODeJ3mGEIu1,Kidus Harbie Health Center,penta1,0.0,0.0,1.0
Amhara Regional Health Bureau,nvobNv8nql5,Kebesa Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,SQRz9LgepL3,Wodeb Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,vzfXZ0pdlU8,Kava Health Post,ipv,0.0,1.0,1.0
Amhara Regional Health Bureau,MwOhegSdLtI,Gayta Health Post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,MwOhegSdLtI,Gayta Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,VxI6EgV4qIw,Gazo belay Health Center,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,FnPSR6TzzB8,Kejema Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,Jt21aFkGWu1,Embacheko health post,mcv1,0.0,1.0,1.0
Amhara Regional Health Bureau,OhG6v7F8OVN,Libo Deber health post,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,eKf8Wi63yFV,Tsigerda Health Center,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,eKf8Wi63yFV,Tsigerda Health Center,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,neaDqzymynF,Meha Health Post,rota2,1.0,1.0,1.0
Amhara Regional Health Bureau,neaDqzymynF,Meha Health Post,full_vacc,1.0,1.0,1.0
Amhara Regional Health Bureau,YMjeEL0SQbo,Achayta Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,BWGIx5QqALk,Huletu Teleta Health Post,bcg,0.0,1.0,1.0
Amhara Regional Health Bureau,jToTwBkoRC1,Wowa Health Post,rota2,0.0,1.0,1.0
Amhara Regional Health Bureau,jToTwBkoRC1,Wowa Health Post,full_vacc,0.0,1.0,1.0
Amhara Regional Health Bureau,lv55SCmpPPB,Taymen Health Center,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,LzYzvUo1omZ,Limado Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,znMS575VqhA,Jimat Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,HERlYKsVgKi,Tebela Health Post,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,hVDKEtSdczX,Uzaba Health Post,rota2,NaN,NaN,NaN
Amhara Regional Health Bureau,hVDKEtSdczX,Uzaba Health Post,full_vacc,1.0,0.0,1.0
Amhara Regional Health Bureau,iCwrnPIZ7Ky,Buyo Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,iCwrnPIZ7Ky,Buyo Health Post,full_vacc,0.0,0.0,0.0
Amhara Regional Health Bureau,F3kojaSQduq,Jingo Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,pG2sA1bor3l,Genet Health Post,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,LiNZOOWo7yi,Silare Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,tRcsVDps9XF,Tserewala Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,tRcsVDps9XF,Tserewala Health Post,penta1,1.0,1.0,1.0
Amhara Regional Health Bureau,fDTzepxtdxF,Rarati Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,sKRxYtNfpK8,Weftoma Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,mbPQ3mvSCo6,Mecho Health Center,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,dJfJQWB60gU,Ziguda Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,VmbGXxlKCrO,Moseba Shime Abo Health Post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,YZRHAG3F88r,Azawure Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,YZRHAG3F88r,Azawure Health Post,full_vacc,0.0,0.0,2.0
Amhara Regional Health Bureau,I8agu0z6Pi3,Wolekie Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,JTLpBFYA8XA,Tewa Health Center,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,OoWQRyWH9dL,Kuni Health Center,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,niBOzWaluee,Abin Health Post,mcv1,2.0,1.0,1.0
Amhara Regional Health Bureau,H7WI79rrvCN,Mentie Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,H7WI79rrvCN,Mentie Health Post,full_vacc,2.0,0.0,1.0
Amhara Regional Health Bureau,wEQCz3MrsLX,Kombolcha General Hospital,penta3,NaN,NaN,NaN
Amhara Regional Health Bureau,SA3sShh9t9P,Toll Health Center,rota2,0.0,0.0,1.0
Amhara Regional Health Bureau,WuL3gOZwJah,workina Health Post,mcv1,0.0,0.0,0.0
Amhara Regional Health Bureau,BYLtg1fraiZ,Gumbela Health Post,mcv1,1.0,1.0,1.0
Amhara Regional Health Bureau,GGqyO7bBqLf,Alehuat Health Post,mcv1,0.0,1.0,1.0
Amhara Regional Health Bureau,sTKAQLfGT78,Chenker Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,q2NRz9a1rVH,Bahir Dar Health Center,bcg,2.0,1.0,1.0
Amhara Regional Health Bureau,CJ0140wmalP,Gobiye Health Center,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,IlaEvMgiiBu,Shumige Health Post,bcg,0.0,0.0,0.0
Amhara Regional Health Bureau,nWNWQvwpYbX,Wufta Dati Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,puK0GRWoGHy,Wonzye Health Center,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,puK0GRWoGHy,Wonzye Health Center,rota2,NaN,NaN,NaN
Amhara Regional Health Bureau,puK0GRWoGHy,Wonzye Health Center,full_vacc,NaN,NaN,NaN
Amhara Regional Health Bureau,Xg88uUOKrJ1,Abiyot Chora Health Post,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,Xg88uUOKrJ1,Abiyot Chora Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,usQcWIyQHp4,Washera Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,CgJU6fOBjOM,Bura health post,mcv1,0.0,0.0,1.0
Amhara Regional Health Bureau,xyomq9SxpBh,Dinat Health Post,mcv1,0.0,1.0,1.0
Amhara Regional Health Bureau,yWpAusRqj2x,Akermit Health Center,ipv,0.0,0.0,1.0
Amhara Regional Health Bureau,yWpAusRqj2x,Akermit Health Center,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,THWswudv9kI,Debre Egzi Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,wWXKwAi5gj6,Anoba Health Post,bcg,NaN,NaN,NaN
Amhara Regional Health Bureau,wWXKwAi5gj6,Anoba Health Post,penta1,0.0,0.0,0.0
Amhara Regional Health Bureau,wWXKwAi5gj6,Anoba Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,wWXKwAi5gj6,Anoba Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,rpQPn2tLbfU,Adeder Health Post  ,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,HAfNSTciyEW,Ambeshit Health Post,penta3,0.0,0.0,1.0
Amhara Regional Health Bureau,YEtNNyheExr,Jabela Health Post,rota2,0.0,0.0,0.0
Amhara Regional Health Bureau,YEtNNyheExr,Jabela Health Post,full_vacc,0.0,0.0,1.0
Amhara Regional Health Bureau,W6qFgF7Rf4v,Maji Health Post,penta3,0.0,0.0,0.0
Amhara Regional Health Bureau,RHK3mB4gFLG,Weld Ager Health Post,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,aVEh0pqkWYM,Shihoch Tehara Health Center,mcv1,NaN,NaN,NaN
Amhara Regional Health Bureau,WseGPZyENyK,Simarge Health Center,ipv,0.0,0.0,0.0
Amhara Regional Health Bureau,MQi7pyqCAKp,Zegie Health Center,bcg,0.0,0.0,1.0
Amhara Regional Health Bureau,YE8Y9Usttr3,Lehlum Selam Health Post,rota2,0.0,0.0,0.0
